"dim_1","dim_2","gene"
1057,965,"Nectin2"
1057,989,"Angptl4"
1057,1073,"Col6a1"
1057,1113,"Col6a1"
1057,1176,"Angptl4"
1057,1199,"Sdc2"
1057,1236,"Sdc2"
1057,1261,"Angptl4"
1057,1565,"Sdc4"
1057,1706,"Col6a1"
1057,1781,"Sdc2"
1057,1822,"Col6a1"
1057,1916,"Angptl4"
1057,2013,"Sdc2"
1057,2041,"Col6a1"
1057,2128,"Col6a1"
1057,2527,"Sdc2"
1057,2536,"Col6a1"
1057,2744,"Sdc4"
1057,2840,"Sdc4"
1058,59,"Sdc4"
1058,373,"Sdc2"
1058,577,"Sdc4"
1058,592,"Sdc4"
1058,762,"Col6a1"
1058,820,"Sdc2"
1058,844,"Col6a1"
1058,968,"Sdc2"
1058,1068,"Sdc2"
1058,1098,"Sdc2"
1058,1318,"Col6a1"
1058,1333,"Sdc4"
1058,1448,"Sdc4"
1058,1473,"Angptl4"
1058,1531,"Sdc2"
1058,1568,"Sdc2"
1058,1713,"Sdc2"
1058,1753,"Sdc4"
1058,1773,"Sdc2"
1058,1862,"Sdc2"
1058,2008,"Sdc2"
1058,2211,"Sdc4"
1058,2309,"Sdc4"
1058,2360,"Col6a1"
1058,2472,"Sdc2"
1058,2517,"Col6a1"
1058,2544,"Sdc2"
1059,9,"Sdc2"
1059,14,"Sdc2"
1059,206,"Sdc2"
1059,334,"Sdc4"
1059,356,"Sdc2"
1059,386,"Sdc2"
1059,562,"Col6a1"
1059,769,"Sdc2"
1059,788,"Col6a1"
1059,841,"Col6a1"
1059,858,"Sdc2"
1059,1001,"Sdc2"
1059,1126,"Sdc2"
1059,1223,"Sdc2"
1059,1228,"Sdc2"
1059,1328,"Col6a1"
1059,1486,"Sdc2"
1059,1500,"Sdc4"
1059,1509,"Sdc2"
1059,1514,"Sdc2"
1059,1517,"Sdc2"
1059,1587,"Sdc4"
1059,1658,"Angptl4"
1059,1696,"Col6a1"
1059,1732,"Sdc4"
1059,1831,"Col6a1"
1059,1905,"Sdc2"
1059,2030,"Col6a1"
1059,2043,"Col6a1"
1059,2125,"Col6a1"
1059,2136,"Col6a1"
1059,2144,"Sdc2"
1059,2199,"Sdc2"
1059,2547,"Sdc2"
1059,2672,"Sdc4"
1059,2725,"Sdc2"
1059,2754,"Sdc4"
1059,2841,"Sdc4"
1060,267,"Sdc2"
1060,363,"Col6a1"
1060,390,"Sdc2"
1060,517,"Col6a1"
1060,652,"Sdc4"
1060,698,"Sdc2"
1060,719,"Col6a1"
1060,732,"Sdc2"
1060,737,"Sdc2"
1060,781,"Sdc2"
1060,784,"Sdc2"
1060,791,"Sdc4"
1060,917,"Col6a1"
1060,974,"Sdc2"
1060,1080,"Sdc2"
1060,1121,"Sdc2"
1060,1260,"Angptl4"
1060,1298,"Sdc2"
1060,1300,"Sdc2"
1060,1366,"Sdc4"
1060,1668,"Sdc2"
1060,1692,"Sdc4"
1060,1716,"Sdc4"
1060,1843,"Sdc2"
1060,2303,"Sdc4"
1060,2306,"Sdc4"
1060,2334,"Sdc4"
1060,2369,"Sdc4"
1060,2526,"Sdc2"
1060,2827,"Sdc2"
1061,48,"Sdc2"
1061,54,"Sdc4"
1061,61,"Angptl4"
1061,259,"Sdc2"
1061,270,"Sdc2"
1061,278,"Sdc2"
1061,402,"Col6a1"
1061,582,"Sdc2"
1061,605,"Sdc2"
1061,647,"Sdc4"
1061,740,"Sdc2"
1061,855,"Sdc4"
1061,1073,"Col6a1"
1061,1101,"Sdc2"
1061,1124,"Sdc2"
1061,1246,"Sdc4"
1061,1324,"Col6a1"
1061,1361,"Sdc2"
1061,1373,"Sdc4"
1061,1482,"Sdc2"
1061,1555,"Sdc4"
1061,1711,"Sdc4"
1061,1721,"Sdc4"
1061,1805,"Sdc2"
1061,1829,"Col6a1"
1061,1860,"Col6a1"
1061,1864,"Sdc2"
1061,2002,"Col6a1"
1061,2313,"Sdc4"
1061,2519,"Sdc2"
1061,2529,"Sdc2"
1061,2537,"Sdc2"
1062,10,"Sdc2"
1062,93,"Sdc4"
1062,143,"Col6a1"
1062,148,"Sdc4"
1062,152,"Sdc2"
1062,344,"Sdc2"
1062,354,"Col6a1"
1062,413,"Sdc2"
1062,466,"Sdc2"
1062,522,"Sdc2"
1062,572,"Col6a1"
1062,595,"Col6a1"
1062,714,"Sdc2"
1062,770,"Angptl4"
1062,832,"Col6a1"
1062,970,"Sdc2"
1062,1094,"Col6a1"
1062,1109,"Col6a1"
1062,1117,"Col6a1"
1062,1131,"Sdc2"
1062,1134,"Sdc2"
1062,1232,"Sdc2"
1062,1296,"Sdc2"
1062,1356,"Sdc2"
1062,1458,"Sdc2"
1062,1670,"Nectin2"
1062,1675,"Sdc2"
1062,1693,"Col6a1"
1062,1708,"Sdc2"
1062,1733,"Sdc4"
1062,1995,"Sdc2"
1062,2128,"Sdc2"
1062,2327,"Sdc4"
1062,2357,"Sdc4"
1062,2364,"Col6a1"
1062,2505,"Angptl4"
1062,2507,"Angptl4"
1062,2550,"Sdc2"
1062,2665,"Cd226"
1062,2684,"Sdc2"
1062,2691,"Sdc4"
1063,8,"Sdc2"
1063,25,"Sdc2"
1063,40,"Sdc4"
1063,359,"Col6a1"
1063,366,"Sdc2"
1063,375,"Sdc2"
1063,393,"Sdc2"
1063,400,"Col6a1"
1063,410,"Col6a1"
1063,429,"Sdc2"
1063,554,"Sdc2"
1063,569,"Col6a1"
1063,649,"Sdc4"
1063,652,"Sdc4"
1063,696,"Col6a1"
1063,701,"Sdc2"
1063,753,"Sdc4"
1063,760,"Sdc2"
1063,918,"Col6a1"
1063,1082,"Sdc2"
1063,1089,"Col6a1"
1063,1313,"Sdc2"
1063,1323,"Col6a1"
1063,1350,"Sdc4"
1063,1738,"Sdc2"
1063,1849,"Sdc2"
1063,1852,"Sdc2"
1063,1874,"Sdc2"
1063,2005,"Col6a1"
1063,2015,"Angptl4"
1063,2070,"Col6a1"
1063,2122,"Col6a1"
1063,2143,"Col6a1"
1063,2288,"Sdc2"
1063,2332,"Sdc4"
1063,2598,"Sdc4"
1063,2828,"Sdc2"
1064,13,"Sdc2"
1064,60,"Angptl4"
1064,106,"Col6a1"
1064,248,"Sdc2"
1064,251,"Sdc2"
1064,275,"Col6a1"
1064,350,"Col6a1"
1064,519,"Col6a1"
1064,576,"Sdc2"
1064,580,"Sdc2"
1064,589,"Sdc2"
1064,603,"Angptl4"
1064,619,"Sdc2"
1064,717,"Col6a1"
1064,821,"Col6a1"
1064,982,"Sdc2"
1064,993,"Angptl4"
1064,1105,"Sdc2"
1064,1125,"Sdc2"
1064,1224,"Sdc2"
1064,1360,"Col6a1"
1064,1362,"Sdc2"
1064,1373,"Sdc4"
1064,1456,"Sdc2"
1064,1509,"Sdc2"
1064,1514,"Col6a1"
1064,1701,"Sdc2"
1064,1741,"Sdc2"
1064,1833,"Sdc2"
1064,2038,"Nectin2"
1064,2067,"Col6a1"
1064,2074,"Sdc2"
1064,2132,"Sdc2"
1064,2503,"Cd226"
1064,2524,"Col6a1"
1064,2658,"Sdc4"
1065,228,"Sdc2"
1065,258,"Col6a1"
1065,261,"Sdc2"
1065,265,"Sdc2"
1065,340,"Sdc2"
1065,372,"Sdc2"
1065,422,"Sdc2"
1065,540,"Sdc2"
1065,782,"Sdc2"
1065,859,"Sdc4"
1065,864,"Sdc2"
1065,974,"Col6a1"
1065,1003,"Sdc2"
1065,1115,"Col6a1"
1065,1232,"Col6a1"
1065,1330,"Col6a1"
1065,1350,"Sdc4"
1065,1356,"Sdc4"
1065,1485,"Col6a1"
1065,1536,"Sdc2"
1065,1548,"Sdc2"
1065,1612,"Sdc4"
1065,1673,"Sdc2"
1065,1829,"Col6a1"
1065,1844,"Sdc2"
1065,2031,"Sdc2"
1065,2043,"Sdc2"
1065,2125,"Col6a1"
1065,2150,"Sdc2"
1065,2153,"Col6a1"
1065,2215,"Sdc4"
1065,2361,"Col6a1"
1065,2587,"Cd226"
1065,2603,"Sdc4"
1066,68,"Sdc2"
1066,330,"Sdc4"
1066,356,"Col6a1"
1066,383,"Col6a1"
1066,387,"Sdc2"
1066,416,"Angptl4"
1066,566,"Sdc2"
1066,583,"Sdc2"
1066,609,"Sdc2"
1066,755,"Sdc4"
1066,773,"Col6a1"
1066,796,"Angptl4"
1066,1046,"Sdc4"
1066,1071,"Sdc4"
1066,1140,"Sdc4"
1066,1369,"Sdc4"
1066,1491,"Sdc2"
1066,1742,"Sdc4"
1066,1816,"Sdc4"
1066,1899,"Sdc2"
1066,1908,"Sdc4"
1066,1925,"Sdc4"
1066,2015,"Col6a1"
1066,2137,"Sdc2"
1066,2469,"Cd226"
1066,2512,"Col6a1"
1066,2520,"Col6a1"
1066,2592,"Sdc4"
1066,2594,"Sdc4"
1066,2663,"Sdc4"
1066,2687,"Sdc2"
1067,107,"Col6a1"
1067,111,"Col6a1"
1067,249,"Sdc2"
1067,363,"Col6a1"
1067,393,"Sdc2"
1067,503,"Sdc2"
1067,557,"Col6a1"
1067,571,"Sdc2"
1067,600,"Col6a1"
1067,703,"Col6a1"
1067,714,"Sdc2"
1067,832,"Col6a1"
1067,865,"Sdc2"
1067,1007,"Sdc2"
1067,1119,"Sdc2"
1067,1209,"Sdc2"
1067,1309,"Col6a1"
1067,1344,"Sdc2"
1067,1443,"Sdc4"
1067,1705,"Sdc2"
1067,1710,"Sdc2"
1067,1849,"Sdc2"
1067,2010,"Sdc2"
1067,2023,"Sdc2"
1067,2130,"Col6a1"
1067,2142,"Sdc2"
1067,2208,"Sdc4"
1067,2274,"Sdc4"
1067,2547,"Sdc4"
1067,2665,"Sdc4"
1068,23,"Col6a1"
1068,284,"Col6a1"
1068,371,"Col6a1"
1068,375,"Sdc2"
1068,418,"Cd226"
1068,423,"Sdc2"
1068,429,"Sdc2"
1068,525,"Sdc2"
1068,568,"Col6a1"
1068,595,"Col6a1"
1068,611,"Nectin2"
1068,641,"Col6a1"
1068,692,"Sdc4"
1068,777,"Sdc4"
1068,858,"Col6a1"
1068,1045,"Col6a1"
1068,1065,"Sdc2"
1068,1082,"Cd226"
1068,1099,"Col6a1"
1068,1110,"Col6a1"
1068,1229,"Col6a1"
1068,1258,"Sdc2"
1068,1312,"Col6a1"
1068,1315,"Col6a1"
1068,1325,"Nectin2"
1068,1357,"Sdc4"
1068,1360,"Sdc4"
1068,1364,"Sdc4"
1068,1485,"Col6a1"
1068,1511,"Col6a1"
1068,1698,"Sdc4"
1068,1736,"Sdc2"
1068,1860,"Sdc4"
1068,1866,"Sdc4"
1068,1945,"Sdc4"
1068,2052,"Col6a1"
1068,2066,"Col6a1"
1068,2074,"Sdc2"
1068,2157,"Sdc2"
1068,2186,"Sdc2"
1068,2298,"Sdc4"
1068,2333,"Sdc4"
1068,2526,"Sdc2"
1068,2605,"Sdc2"
1068,2698,"Sdc2"
1069,131,"Sdc2"
1069,151,"Sdc2"
1069,255,"Col6a1"
1069,271,"Sdc2"
1069,345,"Sdc4"
1069,355,"Col6a1"
1069,378,"Angptl4"
1069,382,"Sdc2"
1069,401,"Sdc4"
1069,464,"Sdc2"
1069,476,"Sdc2"
1069,505,"Sdc2"
1069,608,"Col6a1"
1069,664,"Cd226"
1069,787,"Sdc4"
1069,810,"Sdc2"
1069,1063,"Col6a1"
1069,1093,"Sdc4"
1069,1225,"Sdc2"
1069,1243,"Sdc2"
1069,1262,"Sdc4"
1069,1303,"Col6a1"
1069,1319,"Col6a1"
1069,1497,"Sdc2"
1069,1517,"Col6a1"
1069,1531,"Col6a1"
1069,1648,"Sdc4"
1069,1679,"Sdc2"
1069,1702,"Sdc2"
1069,1800,"Sdc4"
1069,1813,"Sdc4"
1069,1816,"Sdc4"
1069,1895,"Col6a1"
1069,1901,"Sdc2"
1069,2137,"Sdc2"
1069,2267,"Sdc4"
1069,2280,"Sdc4"
1069,2673,"Sdc4"
1069,2694,"Sdc2"
1069,2837,"Sdc2"
1070,159,"Sdc2"
1070,287,"Col6a1"
1070,388,"Col6a1"
1070,509,"Sdc2"
1070,695,"Sdc4"
1070,821,"Angptl4"
1070,828,"Col6a1"
1070,866,"Sdc2"
1070,894,"Angptl4"
1070,1097,"Col6a1"
1070,1446,"Sdc4"
1070,1471,"Angptl4"
1070,1524,"Angptl4"
1070,1853,"Sdc2"
1070,1978,"Sdc4"
1070,2010,"Sdc2"
1070,2089,"Sdc2"
1070,2159,"Sdc2"
1070,2282,"Sdc4"
1070,2346,"Sdc4"
1070,2460,"Sdc4"
1070,2549,"Sdc4"
1070,2601,"Sdc4"
1070,2804,"Cd226"
1070,2812,"Sdc2"
1071,9,"Sdc2"
1071,19,"Col6a1"
1071,41,"Col6a1"
1071,46,"Col6a1"
1071,50,"Col6a1"
1071,201,"Sdc2"
1071,244,"Col6a1"
1071,404,"Sdc2"
1071,522,"Col6a1"
1071,552,"Col6a1"
1071,584,"Sdc2"
1071,590,"Sdc2"
1071,714,"Col6a1"
1071,742,"Sdc4"
1071,962,"Sdc2"
1071,1001,"Col6a1"
1071,1019,"Sdc2"
1071,1077,"Sdc2"
1071,1107,"Col6a1"
1071,1198,"Sdc2"
1071,1274,"Sdc2"
1071,1322,"Sdc2"
1071,1389,"Nectin2"
1071,1396,"Sdc2"
1071,1507,"Angptl4"
1071,1535,"Nectin2"
1071,1732,"Sdc2"
1071,2001,"Sdc2"
1071,2104,"Sdc2"
1071,2119,"Sdc2"
1071,2124,"Col6a1"
1071,2129,"Col6a1"
1071,2148,"Col6a1"
1071,2156,"Col6a1"
1071,2294,"Sdc4"
1071,2359,"Col6a1"
1071,2471,"Sdc4"
1071,2494,"Sdc2"
1071,2541,"Sdc2"
1071,2607,"Sdc4"
1071,2661,"Sdc4"
1072,30,"Sdc4"
1072,70,"Col6a1"
1072,173,"Sdc4"
1072,257,"Col6a1"
1072,360,"Col6a1"
1072,384,"Nectin2"
1072,391,"Nectin2"
1072,415,"Col6a1"
1072,472,"Sdc2"
1072,528,"Sdc2"
1072,548,"Sdc2"
1072,565,"Sdc2"
1072,700,"Sdc2"
1072,999,"Sdc2"
1072,1126,"Sdc2"
1072,1207,"Sdc2"
1072,1344,"Col6a1"
1072,1358,"Sdc4"
1072,1362,"Sdc4"
1072,1385,"Sdc4"
1072,1522,"Nectin2"
1072,1538,"Angptl4"
1072,1597,"Sdc4"
1072,1968,"Sdc4"
1072,1974,"Sdc4"
1072,2109,"Col6a1"
1072,2150,"Sdc2"
1072,2188,"Sdc2"
1072,2571,"Angptl4"
1072,2664,"Sdc4"
1072,2732,"Sdc2"
1072,2737,"Sdc2"
1072,2752,"Sdc2"
1072,2793,"Cd226"
1073,26,"Sdc2"
1073,140,"Angptl4"
1073,147,"Angptl4"
1073,198,"Sdc2"
1073,243,"Col6a1"
1073,270,"Col6a1"
1073,377,"Sdc2"
1073,425,"Sdc2"
1073,466,"Col6a1"
1073,509,"Sdc2"
1073,531,"Sdc2"
1073,624,"Sdc4"
1073,644,"Sdc2"
1073,648,"Angptl4"
1073,666,"Sdc2"
1073,670,"Sdc2"
1073,717,"Sdc2"
1073,892,"Angptl4"
1073,1005,"Sdc2"
1073,1101,"Col6a1"
1073,1110,"Sdc2"
1073,1142,"Col6a1"
1073,1210,"Sdc2"
1073,1529,"Nectin2"
1073,1813,"Sdc2"
1073,1895,"Sdc4"
1073,2067,"Sdc2"
1073,2139,"Angptl4"
1073,2142,"Sdc2"
1073,2277,"Sdc4"
1073,2446,"Sdc4"
1073,2464,"Sdc2"
1073,2567,"Angptl4"
1073,2574,"Cd226"
1073,2615,"Sdc2"
1073,2671,"Sdc4"
1073,2687,"Sdc2"
1073,2695,"Col6a1"
1074,23,"Sdc2"
1074,57,"Nectin2"
1074,260,"Col6a1"
1074,380,"Sdc2"
1074,524,"Sdc2"
1074,552,"Sdc2"
1074,557,"Sdc2"
1074,710,"Nectin2"
1074,795,"Sdc2"
1074,833,"Sdc4"
1074,939,"Sdc2"
1074,1086,"Nectin2"
1074,1092,"Col6a1"
1074,1137,"Sdc2"
1074,1225,"Sdc2"
1074,1381,"Sdc2"
1074,1391,"Sdc4"
1074,1904,"Sdc2"
1074,1939,"Col6a1"
1074,1946,"Sdc4"
1074,2020,"Col6a1"
1074,2112,"Col6a1"
1074,2160,"Sdc2"
1074,2274,"Sdc4"
1074,2292,"Sdc4"
1074,2531,"Col6a1"
1074,2550,"Col6a1"
1074,2699,"Sdc4"
1074,2745,"Sdc2"
1074,2757,"Sdc2"
1075,0,"Sdc2"
1075,45,"Col6a1"
1075,54,"Sdc2"
1075,65,"Angptl4"
1075,288,"Sdc2"
1075,373,"Sdc2"
1075,390,"Nectin2"
1075,401,"Cd226"
1075,476,"Sdc2"
1075,520,"Col6a1"
1075,544,"Col6a1"
1075,562,"Nectin2"
1075,656,"Angptl4"
1075,697,"Sdc2"
1075,700,"Sdc2"
1075,704,"Col6a1"
1075,809,"Sdc2"
1075,967,"Sdc2"
1075,1044,"Sdc2"
1075,1256,"Sdc2"
1075,1312,"Col6a1"
1075,1324,"Angptl4"
1075,1397,"Sdc4"
1075,1420,"Cd226"
1075,1508,"Sdc2"
1075,1548,"Nectin2"
1075,1554,"Angptl4"
1075,1588,"Sdc4"
1075,1679,"Sdc2"
1075,1686,"Sdc2"
1075,1711,"Sdc2"
1075,1928,"Sdc4"
1075,1941,"Col6a1"
1075,1979,"Sdc2"
1075,2026,"Sdc4"
1075,2030,"Col6a1"
1075,2061,"Sdc2"
1075,2065,"Col6a1"
1075,2104,"Sdc2"
1075,2136,"Col6a1"
1075,2194,"Sdc4"
1075,2343,"Sdc4"
1075,2352,"Sdc4"
1075,2357,"Sdc4"
1075,2561,"Angptl4"
1075,2584,"Col6a1"
1075,2750,"Sdc2"
1075,2800,"Sdc4"
1075,2840,"Col6a1"
1076,28,"Sdc2"
1076,58,"Sdc2"
1076,69,"Sdc2"
1076,114,"Col6a1"
1076,118,"Sdc2"
1076,150,"Sdc2"
1076,175,"Sdc4"
1076,194,"Sdc2"
1076,235,"Sdc2"
1076,294,"Sdc4"
1076,369,"Sdc2"
1076,423,"Sdc2"
1076,472,"Sdc2"
1076,522,"Col6a1"
1076,540,"Col6a1"
1076,559,"Angptl4"
1076,578,"Sdc2"
1076,689,"Cd226"
1076,716,"Sdc2"
1076,720,"Sdc2"
1076,798,"Col6a1"
1076,964,"Sdc2"
1076,969,"Sdc2"
1076,1071,"Sdc2"
1076,1099,"Col6a1"
1076,1104,"Sdc2"
1076,1300,"Col6a1"
1076,1360,"Sdc2"
1076,1367,"Sdc2"
1076,1389,"Col6a1"
1076,1514,"Col6a1"
1076,1951,"Sdc4"
1076,2094,"Sdc4"
1076,2107,"Col6a1"
1076,2134,"Col6a1"
1076,2147,"Col6a1"
1076,2202,"Sdc4"
1076,2210,"Sdc4"
1076,2333,"Sdc4"
1076,2493,"Col6a1"
1076,2690,"Nectin2"
1076,2735,"Sdc2"
1077,3,"Sdc2"
1077,179,"Sdc2"
1077,206,"Col6a1"
1077,245,"Sdc2"
1077,266,"Sdc4"
1077,359,"Col6a1"
1077,411,"Col6a1"
1077,416,"Col6a1"
1077,462,"Col6a1"
1077,499,"Sdc2"
1077,535,"Sdc2"
1077,572,"Sdc2"
1077,614,"Col6a1"
1077,683,"Sdc2"
1077,707,"Sdc2"
1077,1049,"Sdc2"
1077,1208,"Sdc2"
1077,1305,"Sdc4"
1077,1308,"Col6a1"
1077,1552,"Angptl4"
1077,1560,"Sdc2"
1077,1683,"Sdc2"
1077,1821,"Sdc4"
1077,1851,"Sdc2"
1077,1920,"Sdc4"
1077,1927,"Sdc4"
1077,1964,"Sdc4"
1077,2071,"Sdc2"
1077,2102,"Sdc2"
1077,2117,"Col6a1"
1077,2151,"Sdc2"
1077,2522,"Nectin2"
1077,2546,"Col6a1"
1077,2553,"Cd226"
1077,2569,"Col6a1"
1077,2574,"Col6a1"
1077,2605,"Sdc4"
1077,2619,"Sdc2"
1077,2680,"Sdc4"
1077,2749,"Sdc2"
1077,2781,"Sdc4"
1077,2790,"Sdc2"
1078,60,"Sdc2"
1078,250,"Sdc2"
1078,423,"Sdc2"
1078,563,"Col6a1"
1078,579,"Sdc2"
1078,723,"Sdc2"
1078,814,"Sdc2"
1078,1065,"Sdc2"
1078,1095,"Sdc2"
1078,1297,"Sdc2"
1078,1508,"Nectin2"
1078,1511,"Sdc2"
1078,1535,"Col6a1"
1078,1659,"Sdc2"
1078,1686,"Sdc2"
1078,1717,"Sdc4"
1078,1973,"Sdc4"
1078,2092,"Sdc4"
1078,2109,"Col6a1"
1078,2112,"Col6a1"
1078,2119,"Sdc2"
1078,2138,"Sdc2"
1078,2500,"Col6a1"
1078,2507,"Angptl4"
1078,2527,"Nectin2"
1078,2530,"Nectin2"
1078,2540,"Nectin2"
1078,2565,"Angptl4"
1078,2683,"Sdc2"
1078,2694,"Sdc2"
1078,2700,"Sdc2"
1079,19,"Sdc2"
1079,23,"Col6a1"
1079,50,"Sdc2"
1079,202,"Sdc2"
1079,236,"Nectin2"
1079,275,"Col6a1"
1079,381,"Col6a1"
1079,387,"Sdc2"
1079,391,"Angptl4"
1079,484,"Sdc2"
1079,532,"Col6a1"
1079,551,"Sdc2"
1079,556,"Angptl4"
1079,656,"Sdc2"
1079,726,"Sdc2"
1079,832,"Sdc2"
1079,974,"Sdc2"
1079,1021,"Col6a1"
1079,1130,"Sdc2"
1079,1375,"Sdc2"
1079,1408,"Angptl4"
1079,1463,"Sdc4"
1079,1604,"Sdc4"
1079,1634,"Sdc2"
1079,1647,"Sdc4"
1079,1860,"Sdc2"
1079,1961,"Sdc2"
1079,2058,"Sdc2"
1079,2203,"Cd226"
1079,2278,"Sdc2"
1079,2536,"Sdc2"
1079,2711,"Sdc4"
1079,2733,"Sdc2"
1079,2751,"Sdc2"
1079,2757,"Col6a1"
1079,2773,"Sdc2"
1079,2776,"Sdc4"
1079,2782,"Sdc4"
1080,170,"Sdc4"
1080,174,"Sdc2"
1080,234,"Nectin2"
1080,251,"Sdc2"
1080,322,"Sdc2"
1080,365,"Sdc2"
1080,373,"Sdc2"
1080,529,"Sdc2"
1080,677,"Angptl4"
1080,708,"Sdc2"
1080,824,"Sdc4"
1080,829,"Sdc2"
1080,850,"Col6a1"
1080,865,"Sdc2"
1080,1025,"Col6a1"
1080,1039,"Col6a1"
1080,1107,"Sdc2"
1080,1119,"Sdc2"
1080,1207,"Sdc2"
1080,1300,"Sdc4"
1080,1344,"Sdc2"
1080,1425,"Cd226"
1080,1455,"Sdc4"
1080,1559,"Sdc2"
1080,1695,"Sdc4"
1080,1714,"Col6a1"
1080,2113,"Col6a1"
1080,2122,"Sdc2"
1080,2163,"Sdc2"
1080,2273,"Sdc2"
1080,2534,"Sdc2"
1080,2579,"Sdc2"
1080,2677,"Sdc2"
1080,2737,"Sdc2"
1080,2746,"Sdc2"
1080,2797,"Sdc4"
1080,2837,"Sdc4"
1081,15,"Sdc2"
1081,36,"Col6a1"
1081,48,"Sdc2"
1081,65,"Sdc2"
1081,116,"Col6a1"
1081,144,"Sdc4"
1081,200,"Col6a1"
1081,210,"Col6a1"
1081,231,"Angptl4"
1081,242,"Sdc2"
1081,278,"Sdc4"
1081,284,"Sdc2"
1081,369,"Sdc2"
1081,396,"Sdc2"
1081,407,"Col6a1"
1081,410,"Sdc2"
1081,477,"Col6a1"
1081,494,"Sdc4"
1081,592,"Sdc2"
1081,658,"Nectin2"
1081,666,"Angptl4"
1081,699,"Sdc2"
1081,730,"Sdc2"
1081,784,"Cd226"
1081,815,"Sdc2"
1081,1100,"Cd226"
1081,1215,"Sdc2"
1081,1312,"Sdc2"
1081,1377,"Sdc2"
1081,1383,"Col6a1"
1081,1798,"Sdc4"
1081,1913,"Sdc2"
1081,2099,"Col6a1"
1081,2131,"Angptl4"
1081,2136,"Col6a1"
1081,2519,"Sdc2"
1081,2571,"Sdc2"
1081,2588,"Sdc4"
1081,2619,"Sdc2"
1081,2666,"Sdc2"
1081,2691,"Sdc2"
1082,30,"Sdc2"
1082,162,"Nectin2"
1082,181,"Sdc2"
1082,289,"Sdc2"
1082,413,"Col6a1"
1082,464,"Sdc2"
1082,488,"Angptl4"
1082,548,"Col6a1"
1082,557,"Angptl4"
1082,589,"Sdc2"
1082,609,"Sdc2"
1082,615,"Sdc2"
1082,651,"Sdc2"
1082,672,"Sdc2"
1082,682,"Col6a1"
1082,686,"Sdc2"
1082,712,"Col6a1"
1082,738,"Sdc2"
1082,744,"Sdc2"
1082,806,"Col6a1"
1082,839,"Sdc2"
1082,976,"Sdc2"
1082,989,"Angptl4"
1082,1067,"Sdc2"
1082,1103,"Angptl4"
1082,1274,"Sdc4"
1082,1367,"Sdc4"
1082,1420,"Angptl4"
1082,1515,"Sdc2"
1082,1553,"Sdc2"
1082,1711,"Sdc2"
1082,1979,"Sdc4"
1082,2060,"Sdc2"
1082,2110,"Col6a1"
1082,2140,"Col6a1"
1082,2143,"Col6a1"
1082,2147,"Col6a1"
1082,2485,"Sdc2"
1082,2501,"Sdc2"
1082,2695,"Sdc2"
1082,2725,"Sdc2"
1082,2790,"Sdc4"
1082,2794,"Sdc4"
1083,20,"Sdc2"
1083,39,"Sdc2"
1083,203,"Sdc2"
1083,376,"Nectin2"
1083,460,"Col6a1"
1083,483,"Sdc2"
1083,560,"Angptl4"
1083,586,"Sdc2"
1083,602,"Sdc2"
1083,607,"Col6a1"
1083,632,"Cd226"
1083,639,"Nectin2"
1083,647,"Sdc2"
1083,703,"Sdc2"
1083,732,"Sdc2"
1083,866,"Sdc2"
1083,939,"Sdc2"
1083,1070,"Sdc2"
1083,1091,"Sdc2"
1083,1140,"Nectin2"
1083,1338,"Sdc4"
1083,1392,"Col6a1"
1083,1405,"Col6a1"
1083,1431,"Col6a1"
1083,1439,"Col6a1"
1083,1528,"Sdc2"
1083,2032,"Col6a1"
1083,2067,"Cd226"
1083,2102,"Sdc2"
1083,2153,"Sdc2"
1083,2332,"Col6a1"
1083,2341,"Sdc2"
1083,2525,"Angptl4"
1083,2529,"Sdc2"
1083,2540,"Sdc2"
1083,2580,"Col6a1"
1083,2624,"Sdc2"
1083,2674,"Sdc2"
1083,2797,"Sdc4"
1084,58,"Col6a1"
1084,174,"Sdc2"
1084,199,"Sdc2"
1084,243,"Sdc2"
1084,246,"Sdc2"
1084,253,"Col6a1"
1084,661,"Sdc2"
1084,669,"Sdc4"
1084,690,"Sdc2"
1084,809,"Sdc2"
1084,823,"Col6a1"
1084,919,"Sdc2"
1084,996,"Nectin2"
1084,1041,"Col6a1"
1084,1063,"Sdc2"
1084,1096,"Col6a1"
1084,1308,"Sdc2"
1084,1376,"Sdc2"
1084,1380,"Col6a1"
1084,1449,"Col6a1"
1084,1521,"Sdc2"
1084,1525,"Sdc2"
1084,1531,"Sdc2"
1084,1537,"Sdc4"
1084,1547,"Col6a1"
1084,1561,"Sdc2"
1084,1896,"Sdc2"
1084,1928,"Sdc4"
1084,2112,"Col6a1"
1084,2115,"Col6a1"
1084,2166,"Sdc2"
1084,2336,"Col6a1"
1084,2350,"Angptl4"
1084,2357,"Sdc2"
1084,2523,"Angptl4"
1084,2591,"Sdc2"
1084,2667,"Sdc2"
1084,2738,"Sdc4"
1084,2773,"Col6a1"
1084,2780,"Sdc4"
1085,34,"Col6a1"
1085,119,"Angptl4"
1085,213,"Col6a1"
1085,285,"Sdc2"
1085,394,"Sdc2"
1085,398,"Cd226"
1085,506,"Sdc2"
1085,528,"Sdc2"
1085,722,"Sdc2"
1085,756,"Sdc2"
1085,948,"Sdc2"
1085,960,"Sdc2"
1085,986,"Angptl4"
1085,1026,"Sdc2"
1085,1058,"Sdc2"
1085,1085,"Sdc2"
1085,1106,"Nectin2"
1085,1272,"Sdc4"
1085,1300,"Sdc2"
